id,run,time,fuel_consumption,speed,acc_long,acc_lat,acc_norm,throttle_position,engine_speed,steering_angle,deflection,deterministic_score,fuzzy_score,jerk_score,deterministic_class,fuzzy_class,jerk_class,group_match_strength,group_match_id,cluster_id,cluster_score
52606,25,2390,320,24,-1.5,-0.3,1.52970585407784,7.1,1357,-2.6,4.5,0,0.17229173364959,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.80453495527914
52607,25,2391,320,20,-2,-0.8,2.1540659228538,7.1,1244,-57.4,54.8,0,0.192142916840098,0.718955162260601,Normal,Calmo,Normal,2,1,1,3.47170421382137
52608,25,2392,332.8,16,-2.1,-1.4,2.52388589282479,7.1,1086,-133.2,75.8,0,0.278679304347315,0.710921891552892,Normal,Calmo,Normal,2,1,1,4.59752289595955
52609,25,2393,64,15,-0.4,-2.2,2.23606797749979,7.5,1157,-188,54.8,0,0.211941203853602,1.07710052207518,Normal,Calmo,Agressivo,2,1,1,3.64284730376026
52610,25,2394,307.2,15,-0.8,-2.9,3.00832179129826,6.1,1036,-228,40,0,0.4,1.07710052207518,Normal,Normal,Agressivo,2,2,1,4.88002091307985
52611,25,2395,268.8,15,-0.5,-1.8,1.86815416922694,6.6,953,-94.5,133.5,0,0.15801295542967,1.07710052207518,Normal,Calmo,Agressivo,2,1,1,5.68579101606304
52612,25,2396,281.6,15,-0.2,-0.1,0.223606797749979,6.6,925,44.3,138.8,0,0.152950819672131,1.07710052207518,Normal,Calmo,Agressivo,2,1,1,5.47539419037805
52613,25,2397,358.4,15,-0.2,0.7,0.728010988928052,8,1010,67.8,23.5,0,0.152950819672131,1.07710052207518,Normal,Calmo,Agressivo,2,1,1,0.576729316681008
52614,25,2398,460.8,16,0,-0.1,0.1,8,1119,17.3,50.5,0,0.152950819672131,1.05010122721312,Normal,Calmo,Agressivo,2,1,1,2.01073093000032
52615,25,2399,435.2,16,0,-0.1,0.1,8.5,1132,-0.8,18.1,0,0.152950819672131,1.01109171751642,Normal,Calmo,Agressivo,2,1,1,1.25508749928691
52616,25,2400,473.6,16,0,0.1,0.1,8.9,1148,4.5,5.3,0,0.152950819672131,1.05010122721312,Normal,Calmo,Agressivo,2,1,1,1.28611872726481
52617,25,2401,473.6,16,0,0.1,0.1,8.9,1162,3,1.5,0,0.152950819672131,0.982279753415584,Normal,Calmo,Normal,2,1,1,1.33807223890231
52618,25,2402,499.2,16,0.1,0,0.1,9.4,1196,2.1,0.9,0,0.152950819672131,0.982279753415584,Normal,Calmo,Normal,2,1,1,1.34819662444241
52619,25,2403,576,17,0.1,0,0.1,9.4,1263,-10.7,12.8,0,0.152950819672131,0.525050613606558,Normal,Calmo,Normal,2,1,1,1.24839924936928
52620,25,2404,473.6,17,0,-0.3,0.3,7.5,1208,-18.1,7.4,0,0.152950819672131,0.525050613606558,Normal,Calmo,Normal,2,1,1,0.864280836383155
52621,25,2405,307.2,17,-0.4,-0.1,0.412310562561766,6.6,1019,-9.8,8.3,0,0.152950819672131,0.525050613606558,Normal,Calmo,Normal,2,1,1,0.746109135208986
52622,25,2406,320,15,-0.4,0.1,0.412310562561766,7.1,975,-8.7,1.1,0,0.152950819672131,0.710921891552892,Normal,Calmo,Normal,2,1,1,0.921026837363331
52623,25,2407,384,15,-0.2,0.1,0.223606797749979,8,1019,-7.3,1.4,0,0.152950819672131,0.802028060178354,Normal,Calmo,Normal,2,1,1,1.1643424229767
52624,25,2408,576,15,0.1,0,0.1,9.9,1194,-2.7,4.6,0,0.152950819672131,0.837067474325448,Normal,Calmo,Normal,2,1,1,1.30344379763524
52625,25,2409,576,16,0.2,0,0.2,9.4,1246,4,6.7,0,0.152950819672131,0.837067474325448,Normal,Calmo,Normal,2,1,1,1.08341233436285
52626,25,2410,371.2,16,-0.1,0.2,0.223606797749979,6.6,1053,17.2,13.2,0,0.152950819672131,0.802028060178355,Normal,Calmo,Normal,2,1,1,1.02689059705608
52627,25,2411,307.2,16,-0.2,0.1,0.223606797749979,7.1,973,35.7,18.5,0,0.152950819672131,0.802028060178355,Normal,Calmo,Normal,2,1,1,1.10594289344523
52628,25,2412,307.2,15,-0.3,0.7,0.761577310586391,7.1,949,113.6,77.9,0,0.152950819672131,0.750228553941579,Normal,Calmo,Normal,2,1,1,2.80331848280998
52629,25,2413,332.8,15,-0.5,1.8,1.86815416922694,7.1,944,228.4,114.8,0,0.15801295542967,0.750228553941579,Normal,Calmo,Normal,2,1,1,4.97443135292674
52630,25,2414,345.6,15,-0.5,1.4,1.48660687473185,7.1,939,198,30.4,0,0.173027533079178,0.802028060178355,Normal,Calmo,Normal,2,1,1,1.83944141644114
52631,25,2415,358.4,14,-0.4,1,1.0770329614269,7.1,926,181.8,16.2,0,0.155865916464171,0.750228553941579,Normal,Calmo,Normal,2,1,1,0.951148144863542
52632,25,2416,358.4,14,-0.5,0.8,0.94339811320566,7.1,912,132.4,49.4,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,1.71046894462138
52633,25,2417,384,13,-0.3,0.4,0.5,7.5,892,71.6,60.8,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,1,2.15121377062962
52634,25,2418,371.2,13,-0.3,-0.1,0.316227766016838,7.1,876,27.7,43.9,0,0.152950819672131,0.42870203082376,Normal,Calmo,Calmo,3,1,1,1.6497869615175
52635,25,2419,384,12,-0.3,0,0.3,7.1,859,-0.5,28.2,0,0.152950819672131,0.42870203082376,Normal,Calmo,Calmo,3,1,1,1.23908127023216
52636,25,2420,371.2,11,-0.3,-0.2,0.360555127546399,7.1,841,-0.4,0.1,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.16173990570771
52637,25,2421,371.2,11,-0.4,-0.1,0.412310562561766,7.1,835,-10.2,9.8,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,1,0.961330495670724
52638,25,2422,396.8,10,-0.4,-0.2,0.447213595499958,7.5,836,3.3,13.5,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,1,0.912712849050725
52639,25,2423,396.8,9,-0.6,0.5,0.781024967590665,7.5,831,196.2,192.9,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,1,7.7109857985005
52640,25,2424,89.6,7,-0.6,0.3,0.670820393249937,7.1,826,518.4,322.2,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,1,13.2321867750086
52641,25,2425,345.6,6,-0.3,0.3,0.424264068711929,6.6,834,460.2,58.2,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,1,2.16703473342883
52642,25,2426,332.8,5,-0.4,0.2,0.447213595499958,7.1,800,445.7,14.5,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.06400723777894
52643,25,2427,384,2,-1.1,-0.3,1.14017542509914,7.5,779,383.3,62.4,0,0.158348343959159,0.643053046235639,Normal,Calmo,Normal,2,1,1,2.4971641368927
52783,26,119,627.2,3,0.6,0.6,0.848528137423857,10.4,1090,522,17.5,0,0.152950819672131,0.964579569353459,Normal,Calmo,Normal,2,1,1,0.765615463932216
52784,26,120,588.8,6,0.4,0.4,0.565685424949238,9.9,1169,334.6,187.4,0,0.152950819672131,0.964579569353459,Normal,Calmo,Normal,2,1,1,7.45764055922985
52785,26,121,396.8,6,0,-0.3,0.3,7.1,1001,-35.6,370.2,0.034593103448276,0.152950819672131,1.28610609247128,Agressivo,Calmo,Agressivo,2,3,1,15.2853578412959
52786,26,122,499.2,6,0.1,-0.8,0.806225774829855,9.9,1125,-273.2,237.6,0,0.152950819672131,1.28610609247128,Normal,Calmo,Agressivo,2,1,1,9.59707396643417
52787,26,123,742.4,7,0.5,-0.8,0.94339811320566,11.8,1438,-218.6,54.6,0,0.152950819672131,1.2726386418523,Normal,Calmo,Agressivo,2,1,1,1.9697908209626
52788,26,124,934.4,10,0.6,-0.8,1,12.7,1754,-143.8,74.8,0,0.152950819672131,1.30824379545705,Normal,Calmo,Agressivo,2,1,1,2.96991785327507
52789,26,125,985.6,12,0.6,-0.4,0.721110255092798,13.2,1887,-27,116.8,0,0.152950819672131,1.2681177087651,Normal,Calmo,Agressivo,2,1,1,4.65983476674446
52790,26,126,972.8,15,0.6,-0.1,0.608276253029822,13.2,1650,3.2,30.2,0,0.152950819672131,1.21727977035329,Normal,Calmo,Agressivo,2,1,1,1.31836903205746
52791,26,127,729.6,17,0.1,-0.2,0.223606797749979,8.9,1685,-5.9,9.1,0,0.152950819672131,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.39389534943784
52792,26,128,384,15,-1,-0.2,1.01980390271856,7.1,1448,-5.9,0,0,0.153682810235502,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.00142767647683
52793,26,129,307.2,12,-1.2,-0.1,1.20415945787923,7.1,1123,29.1,35,0,0.160932941196905,0.958606883014136,Normal,Calmo,Normal,2,1,1,1.41866669195299
52794,26,130,320,11,-0.5,0.8,0.94339811320566,7.1,942,228.8,199.7,0,0.152950819672131,0.934334414625713,Normal,Calmo,Normal,2,1,1,7.99700666713123
52795,26,131,320,10,-0.7,1.3,1.47648230602334,7.1,889,375.1,146.3,0,0.172566262113034,0.75022855394158,Normal,Calmo,Normal,2,1,1,5.93499967643425
52796,26,132,537.6,10,-0.2,1.1,1.11803398874989,10.4,1124,382.2,7.09999999999997,0,0.15746696402075,0.677837427471396,Normal,Calmo,Normal,2,1,1,0.969240614344116
52797,26,133,729.6,12,0.1,1.1,1.10453610171873,11.8,1333,313.4,68.8,0,0.156945249163477,0.750228553941579,Normal,Calmo,Normal,2,1,1,2.55493957782333
52798,26,134,716.8,13,0.1,1.1,1.10453610171873,11.3,1373,268.8,44.6,0,0.156945249163477,0.677837427471396,Normal,Calmo,Normal,2,1,1,1.64735827712718
52799,26,135,627.2,14,-0.3,1.9,1.92353840616713,9.4,1400,319.8,51,0,0.155843767633865,0.750228553941579,Normal,Calmo,Normal,2,1,1,3.00969744872569
52800,26,136,332.8,14,-0.6,1,1.16619037896906,7.1,1172,209.1,110.7,0,0.15938405410841,0.750228553941579,Normal,Calmo,Normal,2,1,1,4.26885143455585
52801,26,137,537.6,13,0,0.1,0.1,10.8,1238,80.1,129,0,0.152950819672131,0.750228553941579,Normal,Calmo,Normal,2,1,1,5.09548209301532
52802,26,138,1216,14,0.9,-0.2,0.921954445729289,16.5,1696,35.4,44.7,0,0.152950819672131,0.750228553941579,Normal,Calmo,Normal,2,1,1,1.98199421103622
52803,26,139,1523.2,18,1.1,0.1,1.10453610171873,17.4,1979,35,0.399999999999999,0,0.156945249163477,1.01109171751642,Normal,Calmo,Agressivo,2,1,2,2.14702193087257
52804,26,140,1420.8,21,0.7,0.1,0.707106781186547,15,2126,11.3,23.7,0,0.154838709677419,0.958606883014136,Normal,Calmo,Normal,2,1,2,1.85733281875111
52805,26,141,652.8,23,0.1,0,0.1,8.9,1692,6.6,4.7,0,0.15875,0.89026662983052,Normal,Calmo,Normal,2,1,2,1.59813098638129
52806,26,142,435.2,23,-0.2,-0.1,0.223606797749979,8.5,1486,-0.2,6.8,0,0.15875,0.934334414625713,Normal,Calmo,Normal,2,1,1,1.18666023230551
52807,26,143,448,22,-0.2,-0.3,0.360555127546399,8.5,1468,-11.1,10.9,0,0.156772486772487,0.89026662983052,Normal,Calmo,Normal,2,1,1,0.899639669494657
52808,26,144,499.2,22,-0.1,-0.4,0.412310562561766,8.9,1459,-14.4,3.3,0,0.156772486772487,0.89026662983052,Normal,Calmo,Normal,2,1,1,0.914773255222315
52809,26,145,384,22,-0.3,-0.5,0.58309518948453,7.5,1354,-15.1,0.699999999999999,0,0.156772486772487,0.89026662983052,Normal,Calmo,Normal,2,1,1,0.71133275369375
52810,26,146,358.4,21,-0.3,-0.2,0.360555127546399,7.1,1257,-7.2,7.9,0,0.154838709677419,0.89026662983052,Normal,Calmo,Normal,2,1,1,0.780779932923144
52811,26,147,345.6,20,-0.4,-0.3,0.5,7.1,1176,-7.4,0.2,0,0.152950819672131,0.958606883014136,Normal,Calmo,Normal,2,1,1,0.73357755720501
52812,26,148,332.8,19,-0.5,0,0.5,7.1,1122,9.8,17.2,0,0.152950819672131,0.958606883014136,Normal,Calmo,Normal,2,1,1,0.501912333888291
52813,26,149,345.6,18,-0.7,0.3,0.761577310586391,7.1,1069,31.5,21.7,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,1,1,0.471818657311207
52814,26,150,358.4,15,-1.2,0.3,1.2369316876853,7.5,986,17.1,14.4,0,0.162270301513321,0.802028060178354,Normal,Calmo,Normal,2,1,1,1.17975018427477
52815,26,151,396.8,12,-0.9,0.1,0.905538513813742,8.5,885,2.9,14.2,0,0.152950819672131,0.837067474325447,Normal,Calmo,Normal,2,1,1,0.758381001916569
52816,26,152,409.6,10,-0.3,0,0.3,8,830,0.1,2.8,0,0.152950819672131,0.710921891552892,Normal,Calmo,Normal,2,1,1,1.20836586150568
52817,26,153,409.6,10,-0.2,0.1,0.223606797749979,8,815,9.6,9.5,0,0.152950819672131,0.837067474325448,Normal,Calmo,Normal,2,1,1,1.26558564449963
52818,26,154,384,9,-0.5,-0.1,0.509901951359279,8,811,-21.2,30.8,0,0.152950819672131,0.837067474325448,Normal,Calmo,Normal,2,1,1,1.16515556681793
52819,26,155,422.4,6,-1,0,1,8,818,-21.6,0.400000000000002,0,0.152950819672131,0.89026662983052,Normal,Calmo,Normal,2,1,1,1.19611880715597
52820,26,156,358.4,5,-0.3,0,0.3,7.1,786,-27.2,5.6,0,0.152950819672131,0.958606883014136,Normal,Calmo,Normal,2,1,1,1.29680349101262
52821,26,157,371.2,4,0,0,0,8,817,-30.1,2.9,0,0.152950819672131,0.958606883014136,Normal,Calmo,Normal,2,1,1,1.76530205631934
52822,26,158,793.6,7,1,-0.1,1.00498756211209,12.7,1368,-30.1,0,0,0.153133282507582,0.934334414625713,Normal,Calmo,Normal,2,1,1,1.11201151046626
52823,26,159,1036.8,10,0.9,-0.1,0.905538513813742,13.2,1766,-31.2,1.1,0,0.152950819672131,0.934334414625713,Normal,Calmo,Normal,2,1,1,1.50232044307473
52824,26,160,921.6,13,0.5,-0.3,0.58309518948453,11.8,1879,-59.5,28.3,0,0.152950819672131,0.958606883014136,Normal,Calmo,Normal,2,1,1,1.57570353800943
52825,26,161,460.8,14,-0.2,-0.3,0.360555127546399,7.5,1354,-25.8,33.7,0,0.152950819672131,0.934334414625713,Normal,Calmo,Normal,2,1,1,1.15601333205142
52826,26,162,358.4,14,-0.5,-0.1,0.509901951359279,7.1,1206,-17.6,8.2,0,0.152950819672131,0.934334414625714,Normal,Calmo,Normal,2,1,1,0.491005431591161
52827,26,163,307.2,12,-0.7,-0.1,0.707106781186547,7.1,1047,-26.8,9.2,0,0.152950819672131,0.934334414625714,Normal,Calmo,Normal,2,1,1,0.446557234007626
52828,26,164,307.2,11,-0.6,-0.2,0.632455532033676,7.1,934,-66.3,39.5,0,0.152950819672131,0.934334414625714,Normal,Calmo,Normal,2,1,1,1.26718243853052
52829,26,165,307.2,10,-0.5,-0.8,0.94339811320566,7.1,882,-155.8,89.5,0,0.152950819672131,0.958606883014137,Normal,Calmo,Normal,2,1,1,3.35931624380038
52830,26,166,307.2,9,-0.5,-1.1,1.20830459735946,7.1,861,-249.6,93.8,0,0.161097401317754,0.934334414625713,Normal,Calmo,Normal,2,1,1,3.66405556201253
52831,26,167,371.2,9,-0.4,-0.9,0.98488578017961,8.5,946,-258.7,9.09999999999999,0,0.152950819672131,0.89026662983052,Normal,Calmo,Normal,2,1,1,0.854519158068672
52832,26,168,857.6,10,0.5,-0.9,1.0295630140987,14.1,1380,-202.7,56,0,0.154051020749435,0.802028060178355,Normal,Calmo,Normal,2,1,1,2.07342982432734
52833,26,169,1715.2,14,1.4,-0.9,1.66433169770932,23.5,1895,-88.2,114.5,0,0.166421114796271,1.01109171751642,Normal,Calmo,Agressivo,2,1,1,5.22666299010592
52834,26,170,2086.4,19,1.5,-0.7,1.65529453572468,25.4,2087,-43.5,44.7,0,0.166820651453744,0.934334414625714,Normal,Calmo,Normal,2,1,1,3.63551615221505
52835,26,171,2150.4,24,1.3,-0.4,1.36014705087354,23,2346,-11.9,31.6,0,0.167476339086751,0.958606883014136,Normal,Calmo,Normal,2,1,2,3.09562445710152
52836,26,172,2240,28,0.9,-0.1,0.905538513813742,21.1,2621,2.5,14.4,0,0.169227053140097,0.958606883014136,Normal,Calmo,Normal,2,1,2,2.56340878247338
52837,26,173,1894.4,31,0.8,0.4,0.894427190999916,21.1,2121,20.6,18.1,0,0.171428571428571,0.89026662983052,Normal,Calmo,Normal,2,1,2,1.93262309098847
52838,26,174,1907.2,34,0.8,0.9,1.20415945787923,21.1,2180,21,0.399999999999999,0,0.164925373134328,0.934334414625713,Normal,Calmo,Normal,2,1,2,2.18714501076973
52839,26,175,1958.4,37,0.7,0.1,0.707106781186547,20.7,2356,-6,27,0,0.15875,0.934334414625712,Normal,Calmo,Normal,2,1,2,2.02413315154808
52840,26,176,1817.6,39,0.5,-0.2,0.53851648071345,17.4,2219,-4.1,1.9,0,0.154838709677419,0.890266629830519,Normal,Calmo,Normal,2,1,2,1.33418768123018
52841,26,177,537.6,40,-0.3,-0.1,0.316227766016838,7.5,1912,-1.9,2.2,0,0.152950819672131,0.890266629830519,Normal,Calmo,Normal,2,1,2,0.872008963881218
52842,26,178,883.2,40,0,0.2,0.2,13.2,1922,6.6,8.5,0,0.152950819672131,0.890266629830519,Normal,Calmo,Normal,2,1,2,0.787946766653856
52843,26,179,1164.8,41,0.2,0.4,0.447213595499958,14.6,1958,7.6,1,0,0.166009852216749,0.49113987670779,Normal,Calmo,Calmo,3,1,2,0.557015524768957
52844,26,180,1254.4,42,0.2,0.4,0.447213595499958,14.6,2017,6.9,0.699999999999999,0,0.178731466227347,0.525050613606556,Normal,Calmo,Normal,2,1,2,0.599729375351429
52845,26,181,1241.6,43,0.2,0.3,0.360555127546399,14.6,2071,6.2,0.7,0,0.191158940397351,0.525050613606555,Normal,Calmo,Normal,2,1,2,0.623535155734699
52846,26,182,1100.8,44,0.1,0.4,0.412310562561766,12.2,2118,7.2,1,0,0.203333333333333,0.535877538529696,Normal,Calmo,Normal,2,1,2,0.557294498569394
52847,26,183,422.4,44,-0.3,0.2,0.360555127546399,7.5,1711,4.7,2.5,0,0.203333333333333,0.535877538529696,Normal,Calmo,Normal,2,1,2,0.939488003235813
52848,26,184,486.4,42,-1,0.3,1.04403065089106,9.4,1483,6.3,1.6,0,0.213610652099171,0.686258091051071,Normal,Calmo,Normal,2,1,1,1.50234637434695
52849,26,185,460.8,38,-1.4,0.5,1.48660687473185,8.5,1318,18.2,11.9,0,0.173027533079178,0.750228553941576,Normal,Calmo,Normal,2,1,1,1.8724005157286
52850,26,186,358.4,36,-0.5,0.9,1.0295630140987,7.1,1088,21.1,2.9,0,0.160769230769231,0.830177912932857,Normal,Calmo,Normal,2,1,1,1.19276913171902
52851,26,187,320,33,-0.9,0.3,0.948683298050514,7.1,999,-1.3,22.4,0,0.167058823529412,0.830177912932856,Normal,Calmo,Normal,2,1,1,1.03601359877581
52852,26,188,294.4,32,-0.4,0,0.4,6.6,1007,-2.4,1.1,0,0.169227053140097,0.890266629830518,Normal,Calmo,Normal,2,1,1,1.13096949941712
52853,26,189,268.8,30,-0.4,0,0.4,6.1,958,-2,0.4,0,0.173661971830986,0.890266629830518,Normal,Calmo,Normal,2,1,1,1.13912857815902
52854,26,190,268.8,29,-0.4,-0.1,0.412310562561766,6.6,916,-1.4,0.6,0,0.171428571428571,0.802028060178353,Normal,Calmo,Normal,2,1,1,1.13178455492664
52855,26,191,256,28,-0.6,0,0.6,6.1,876,3.7,5.1,0,0.169227053140097,0.802028060178354,Normal,Calmo,Normal,2,1,1,0.923114728164895
52856,26,192,256,26,-0.5,0,0.5,6.6,846,2.2,1.5,0,0.164925373134328,0.686258091051074,Normal,Calmo,Normal,2,1,1,1.04966270757357
52857,26,193,256,25,-0.3,0,0.3,6.6,847,1.3,0.9,0,0.162828282828283,0.686258091051074,Normal,Calmo,Normal,2,1,1,1.26474494480327
52858,26,194,256,25,-0.4,0,0.4,6.6,833,1.3,0,0,0.162828282828283,0.643053046235639,Normal,Calmo,Normal,2,1,1,1.17595492234646
52859,26,195,268.8,23,-0.8,0.1,0.806225774829855,6.6,837,0.8,0.5,0,0.15875,0.64305304623564,Normal,Calmo,Normal,2,1,1,0.975590484699139
52860,26,196,332.8,20,-0.8,0.2,0.824621125123532,7.1,975,5.9,5.1,0,0.152950819672131,0.577157772284801,Normal,Calmo,Normal,2,1,1,0.645264542872669
52861,26,197,371.2,18,-0.8,0.2,0.824621125123532,7.1,1088,1.5,4.4,0,0.152950819672131,0.577157772284801,Normal,Calmo,Normal,2,1,1,0.526470444516934
52862,26,198,345.6,15,-1.2,0.1,1.20415945787923,7.1,995,-1.6,3.1,0,0.160932941196905,0.479303441507068,Normal,Calmo,Calmo,3,1,1,1.19951689938724
52863,26,199,384,13,-0.5,0,0.5,7.5,918,-1.4,0.2,0,0.152950819672131,0.479303441507068,Normal,Calmo,Calmo,3,1,1,0.900396886079825
52864,26,200,384,11,-0.7,0,0.7,8,854,2.3,3.7,0,0.152950819672131,0.5771577722848,Normal,Calmo,Normal,2,1,1,0.818557470771376
52865,26,201,409.6,9,-0.7,0,0.7,8,828,1.8,0.5,0,0.152950819672131,0.5771577722848,Normal,Calmo,Normal,2,1,1,0.957750278672566
52866,26,202,422.4,8,-0.5,0,0.5,8,824,5.2,3.4,0,0.152950819672131,0.5771577722848,Normal,Calmo,Normal,2,1,1,1.00276521083616
52867,26,203,371.2,5,-1,0,1,7.1,804,1.9,3.3,0,0.152950819672131,0.677837427471396,Normal,Calmo,Normal,2,1,1,1.18430314581627
52868,26,204,371.2,3,-0.5,0,0.5,8,768,1.9,0,0,0.152950819672131,0.677837427471396,Normal,Calmo,Normal,2,1,1,1.24089730040492
52924,26,260,396.8,2,0.2,0,0.2,7.5,765,-12.7,16.3,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,1.47158646315535
52925,26,261,652.8,4,0.7,0,0.7,11.3,1113,-10.1,2.6,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,1,1,0.802790126338414
52926,26,262,896,8,0.9,0,0.9,13.6,1459,-6.7,3.4,0,0.152950819672131,0.857404061647519,Normal,Calmo,Normal,2,1,1,1.05537437436616
52927,26,263,1600,12,1.5,0,1.5,17.4,2140,-11,4.3,0,0.173661971830986,0.857404061647519,Normal,Calmo,Normal,2,1,1,2.86378380640234
52928,26,264,1369.6,16,0.9,0,0.9,15.5,2166,-6.1,4.9,0,0.152950819672131,0.857404061647519,Normal,Calmo,Normal,2,1,2,1.97047308511146
52929,26,265,1305.6,19,0.7,-0.1,0.707106781186547,15,2044,-7.1,1,0,0.152950819672131,0.864076567430045,Normal,Calmo,Normal,2,1,2,1.62850283473595
52930,26,266,678.4,21,0.1,-0.1,0.14142135623731,9.4,1885,-14,6.9,0,0.154838709677419,0.857404061647519,Normal,Calmo,Normal,2,1,2,1.57835692144867
52931,26,267,1408,22,0.6,-0.3,0.670820393249937,17.9,1796,-18.9,4.9,0,0.156772486772487,0.837067474325448,Normal,Calmo,Normal,2,1,2,1.54150309158796
52932,26,268,972.8,24,0.3,-0.4,0.5,10.8,1737,-18.2,0.699999999999999,0,0.160769230769231,0.802028060178354,Normal,Calmo,Normal,2,1,2,1.30194993654453
52933,26,269,537.6,24,-0.1,-0.4,0.412310562561766,9.9,1614,-15,3.2,0,0.160769230769231,0.830177912932859,Normal,Calmo,Normal,2,1,1,1.12830764405721
52934,26,270,793.6,25,0.1,-0.5,0.509901951359279,11.8,1692,-10.2,4.8,0,0.162828282828283,0.750228553941578,Normal,Calmo,Normal,2,1,1,1.21907835487726
52935,26,271,1267.2,26,0.5,-0.2,0.53851648071345,17.4,1880,-14.6,4.4,0,0.164925373134328,0.750228553941578,Normal,Calmo,Normal,2,1,2,1.2452334416421
52936,26,272,1408,28,0.5,-0.5,0.707106781186548,15.5,1991,-15.5,0.9,0,0.169227053140097,0.643053046235638,Normal,Calmo,Normal,2,1,2,1.31759444262714
52937,26,273,1702.4,30,0.7,-0.4,0.806225774829855,20.2,2130,-9.6,5.9,0,0.173661971830986,0.643053046235638,Normal,Calmo,Normal,2,1,2,1.61367921335585
52938,26,274,1907.2,33,0.8,-0.1,0.806225774829855,20.7,2209,-3.1,6.5,0,0.167058823529412,0.577157772284799,Normal,Calmo,Normal,2,1,2,1.74097174758655
52939,26,275,1856,35,0.6,-0.1,0.608276253029822,19.7,2277,-1.4,1.7,0,0.162828282828283,0.577157772284799,Normal,Calmo,Normal,2,1,2,1.5492636270901
52940,26,276,1062.4,37,0.1,-0.1,0.14142135623731,10.4,1902,0,1.4,0,0.15875,0.643053046235638,Normal,Calmo,Normal,2,1,2,0.932554035617262
52941,26,277,396.8,37,-0.4,0,0.4,7.1,1740,2.4,2.4,0,0.15875,0.750228553941578,Normal,Calmo,Normal,2,1,2,1.09544433996104
52942,26,278,1088,37,0.1,-0.1,0.14142135623731,14.6,1812,2.2,0.2,0,0.15875,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.948463672676312
52943,26,279,960,39,0.1,-0.2,0.223606797749979,10.8,1870,-1.6,3.8,0,0.154838709677419,0.802028060178355,Normal,Calmo,Normal,2,1,2,0.757404444817669
52944,26,280,384,39,-0.7,-0.3,0.761577310586391,6.6,1850,-2,0.4,0,0.154838709677419,0.890266629830521,Normal,Calmo,Normal,2,1,2,1.21199767166642
52945,26,281,12.8,37,-0.9,0,0.9,8.5,1768,0,2,0,0.15875,0.890266629830522,Normal,Calmo,Normal,2,1,1,1.62278898982976
52946,26,282,0,36,-0.6,0.1,0.608276253029822,8.5,1715,2.3,2.3,0,0.160769230769231,0.890266629830522,Normal,Calmo,Normal,2,1,1,1.49279788018348
52947,26,283,0,35,-0.6,0,0.6,8,1662,-0.6,2.9,0,0.162828282828283,0.890266629830521,Normal,Calmo,Normal,2,1,1,1.39841352398403
52948,26,284,921.6,35,0,-0.1,0.1,13.2,1754,-4.4,3.8,0,0.162828282828283,0.890266629830521,Normal,Calmo,Normal,2,1,2,1.08204003125139
52949,26,285,1292.8,37,0.3,-0.2,0.360555127546399,13.2,1817,-5.9,1.5,0,0.15875,0.934334414625714,Normal,Calmo,Normal,2,1,2,0.809496734686873
52950,26,286,435.2,37,-0.4,-0.4,0.565685424949238,6.6,1771,-12,6.1,0,0.15875,0.857404061647518,Normal,Calmo,Normal,2,1,2,1.09605305693978
52951,26,287,563.2,37,-0.2,-0.6,0.632455532033676,9.9,1772,-10.8,1.2,0,0.15875,0.934334414625714,Normal,Calmo,Normal,2,1,2,0.990405946724752
52952,26,288,652.8,36,-0.1,-0.6,0.608276253029822,10.8,1762,-10.1,0.700000000000001,0,0.160769230769231,0.837067474325448,Normal,Calmo,Normal,2,1,2,0.949927594013395
52953,26,289,1062.4,37,0.2,-0.5,0.53851648071345,13.6,1792,-7.4,2.7,0,0.15875,0.89026662983052,Normal,Calmo,Normal,2,1,2,0.744786660037535
52954,26,290,512,37,-0.3,-0.5,0.58309518948453,7.1,1772,-8.5,1.1,0,0.15875,0.830177912932859,Normal,Calmo,Normal,2,1,2,1.03116129558441
52955,26,291,435.2,36,-0.3,-0.7,0.761577310586391,8.9,1758,-19.8,11.3,0,0.160769230769231,0.750228553941578,Normal,Calmo,Normal,2,1,2,1.29648787243033
52956,26,292,1190.4,37,0.2,-0.6,0.632455532033676,16,1796,-11.4,8.4,0,0.15875,0.802028060178354,Normal,Calmo,Normal,2,1,2,0.896350076236611
